Unit_ID,Complex,Dong,Ho,Floor,L_Score,C_Score,S_Score,Total_Grade,Status
U1-103-1203,1단지,103동,1203호,12,6.3,7.0,7.0,C,전수조사완료
U1-103-1204,1단지,103동,1204호,12,6.3,7.0,7.0,C,전수조사완료
U1-103-1301,1단지,103동,1301호,13,6.4,7.0,8.2,C,전수조사완료
U1-103-1302,1단지,103동,1302호,13,6.4,7.0,7.0,C,전수조사완료
U1-103-1303,1단지,103동,1303호,13,6.4,7.0,7.0,C,전수조사완료
U1-103-1304,1단지,103동,1304호,13,6.4,7.0,7.0,C,전수조사완료
U1-103-1401,1단지,103동,1401호,14,6.5,7.0,7.0,C,전수조사완료
U1-103-1402,1단지,103동,1402호,14,6.5,7.0,8.0,C,전수조사완료
U1-103-1403,1단지,103동,1403호,14,6.5,7.0,7.0,C,전수조사완료
U1-103-1404,1단지,103동,1404호,14,6.5,7.0,7.0,C,전수조사완료
U1-103-1501,1단지,103동,1501호,15,6.6,7.0,7.0,C,전수조사완료
U1-103-1502,1단지,103동,1502호,15,6.6,7.0,7.0,C,전수조사완료
U1-103-1503,1단지,103동,1503호,15,6.6,7.0,8.0,B,전수조사완료
U1-103-1504,1단지,103동,1504호,15,6.6,7.0,7.0,C,전수조사완료
U1-103-1601,1단지,103동,1601호,16,6.7,7.0,7.0,C,전수조사완료
U1-103-1602,1단지,103동,1602호,16,6.7,7.0,7.0,C,전수조사완료
U1-103-1603,1단지,103동,1603호,16,6.7,7.0,7.0,C,전수조사완료
U1-103-1604,1단지,103동,1604호,16,6.7,7.0,7.0,C,전수조사완료
U1-103-1701,1단지,103동,1701호,17,6.8,7.0,7.0,C,전수조사완료
U1-103-1702,1단지,103동,1702호,17,6.8,7.0,7.0,C,전수조사완료
U1-103-1703,1단지,103동,1703호,17,6.8,7.0,7.0,C,전수조사완료
U1-103-1704,1단지,103동,1704호,17,6.8,7.0,7.0,C,전수조사완료
U1-103-1801,1단지,103동,1801호,18,6.9,7.0,7.0,C,전수조사완료
U1-103-1802,1단지,103동,1802호,18,6.9,7.0,7.0,C,전수조사완료
U1-103-1803,1단지,103동,1803호,18,6.9,7.0,7.0,C,전수조사완료
U1-103-1804,1단지,103동,1804호,18,6.9,7.0,8.0,B,전수조사완료
U1-103-1901,1단지,103동,1901호,19,7.0,7.0,7.0,B,전수조사완료
U1-103-1902,1단지,103동,1902호,19,7.0,7.0,7.0,B,전수조사완료
U1-103-1903,1단지,103동,1903호,19,7.0,7.0,7.0,B,전수조사완료
U1-103-1904,1단지,103동,1904호,19,7.0,7.0,7.0,B,전수조사완료
U1-103-2001,1단지,103동,2001호,20,7.1,7.0,7.0,B,전수조사완료
U1-103-2002,1단지,103동,2002호,20,7.1,7.0,7.0,B,전수조사완료
U1-103-2003,1단지,103동,2003호,20,7.1,7.0,8.2,B,전수조사완료
U1-103-2004,1단지,103동,2004호,20,7.1,7.0,7.2,B,전수조사완료
U1-103-2101,1단지,103동,2101호,21,7.2,7.0,7.0,B,전수조사완료
U1-103-2102,1단지,103동,2102호,21,7.2,7.0,7.0,B,전수조사완료
U1-103-2103,1단지,103동,2103호,21,7.2,7.0,8.0,B,전수조사완료
U1-103-2104,1단지,103동,2104호,21,7.2,7.0,7.0,B,전수조사완료
U1-103-2201,1단지,103동,2201호,22,7.4,7.0,7.0,B,전수조사완료
U1-103-2202,1단지,103동,2202호,22,7.4,7.0,7.0,B,전수조사완료
U1-103-2203,1단지,103동,2203호,22,7.4,7.0,7.0,B,전수조사완료
U1-103-2204,1단지,103동,2204호,22,7.4,7.0,7.0,B,전수조사완료
U1-103-2301,1단지,103동,2301호,23,7.5,7.0,7.2,B,전수조사완료
U1-103-2302,1단지,103동,2302호,23,7.5,7.0,7.0,B,전수조사완료
U1-103-2303,1단지,103동,2303호,23,7.5,7.0,7.0,B,전수조사완료
U1-103-2304,1단지,103동,2304호,23,7.5,7.0,7.0,B,전수조사완료
U1-103-2401,1단지,103동,2401호,24,7.6,7.0,7.0,B,전수조사완료
U1-103-2402,1단지,103동,2402호,24,7.6,7.0,7.0,B,전수조사완료
U1-103-2403,1단지,103동,2403호,24,7.6,7.0,7.0,B,전수조사완료
U1-103-2404,1단지,103동,2404호,24,7.6,7.0,7.0,B,전수조사완료
U1-103-2501,1단지,103동,2501호,25,7.7,7.0,8.0,B+,전수조사완료
U1-103-2502,1단지,103동,2502호,25,7.7,7.0,8.0,B+,전수조사완료
U1-103-2503,1단지,103동,2503호,25,7.7,7.0,7.0,B,전수조사완료
U1-103-2504,1단지,103동,2504호,25,7.7,7.0,7.0,B,전수조사완료
U1-103-2601,1단지,103동,2601호,26,7.8,7.0,7.0,B,전수조사완료
U1-103-2602,1단지,103동,2602호,26,7.8,7.0,7.0,B,전수조사완료
U1-103-2603,1단지,103동,2603호,26,7.8,7.0,7.0,B,전수조사완료
U1-103-2604,1단지,103동,2604호,26,7.8,7.0,8.0,B+,전수조사완료
U1-103-2701,1단지,103동,2701호,27,7.9,7.0,7.0,B,전수조사완료
U1-103-2702,1단지,103동,2702호,27,7.9,7.0,7.2,B,전수조사완료
U1-103-2703,1단지,103동,2703호,27,7.9,7.0,7.0,B,전수조사완료
U1-103-2704,1단지,103동,2704호,27,7.9,7.0,8.0,B+,전수조사완료
U1-104-201,1단지,104동,201호,2,5.2,7.0,7.0,C,전수조사완료
U1-104-202,1단지,104동,202호,2,5.2,7.0,7.0,C,전수조사완료
U1-104-203,1단지,104동,203호,2,5.2,7.0,7.0,C,전수조사완료
U1-104-204,1단지,104동,204호,2,5.2,7.0,8.0,C,전수조사완료
U1-104-301,1단지,104동,301호,3,5.3,7.0,7.0,C,전수조사완료
U1-104-302,1단지,104동,302호,3,5.3,7.0,7.0,C,전수조사완료
U1-104-303,1단지,104동,303호,3,5.3,7.0,8.0,C,전수조사완료
U1-104-304,1단지,104동,304호,3,5.3,7.0,7.0,C,전수조사완료
U1-104-401,1단지,104동,401호,4,5.4,7.0,7.0,C,전수조사완료
U1-104-402,1단지,104동,402호,4,5.4,7.0,7.0,C,전수조사완료
U1-104-403,1단지,104동,403호,4,5.4,7.0,8.2,C,전수조사완료
U1-104-404,1단지,104동,404호,4,5.4,7.0,7.0,C,전수조사완료
U1-104-501,1단지,104동,501호,5,5.5,7.0,7.0,C,전수조사완료
U1-104-502,1단지,104동,502호,5,5.5,7.0,7.2,C,전수조사완료
U1-104-503,1단지,104동,503호,5,5.5,7.0,7.0,C,전수조사완료
U1-104-504,1단지,104동,504호,5,5.5,7.0,8.2,C,전수조사완료
U1-104-601,1단지,104동,601호,6,5.6,7.0,7.0,C,전수조사완료
U1-104-602,1단지,104동,602호,6,5.6,7.0,7.0,C,전수조사완료
U1-104-603,1단지,104동,603호,6,5.6,7.0,7.0,C,전수조사완료
U1-104-604,1단지,104동,604호,6,5.6,7.0,8.0,C,전수조사완료
U1-104-701,1단지,104동,701호,7,5.8,7.0,7.0,C,전수조사완료
U1-104-702,1단지,104동,702호,7,5.8,7.0,7.0,C,전수조사완료
U1-104-703,1단지,104동,703호,7,5.8,7.0,7.0,C,전수조사완료
U1-104-704,1단지,104동,704호,7,5.8,7.0,7.2,C,전수조사완료
U1-104-801,1단지,104동,801호,8,5.9,7.0,7.0,C,전수조사완료
U1-104-802,1단지,104동,802호,8,5.9,7.0,7.0,C,전수조사완료
U1-104-803,1단지,104동,803호,8,5.9,7.0,7.0,C,전수조사완료
U1-104-804,1단지,104동,804호,8,5.9,7.0,7.0,C,전수조사완료
U1-104-901,1단지,104동,901호,9,6.0,7.0,7.0,C,전수조사완료
U1-104-902,1단지,104동,902호,9,6.0,7.0,7.0,C,전수조사완료
U1-104-903,1단지,104동,903호,9,6.0,7.0,7.0,C,전수조사완료
U1-104-904,1단지,104동,904호,9,6.0,7.0,8.0,C,전수조사완료
U1-104-1001,1단지,104동,1001호,10,6.1,7.0,7.0,C,전수조사완료
U1-104-1002,1단지,104동,1002호,10,6.1,7.0,7.0,C,전수조사완료
U1-104-1003,1단지,104동,1003호,10,6.1,7.0,7.0,C,전수조사완료
U1-104-1004,1단지,104동,1004호,10,6.1,7.0,7.0,C,전수조사완료
U1-104-1101,1단지,104동,1101호,11,6.2,7.0,7.0,C,전수조사완료
U1-104-1102,1단지,104동,1102호,11,6.2,7.0,7.0,C,전수조사완료
U1-104-1103,1단지,104동,1103호,11,6.2,7.0,7.0,C,전수조사완료
U1-104-1104,1단지,104동,1104호,11,6.2,7.0,7.0,C,전수조사완료
U1-104-1201,1단지,104동,1201호,12,6.3,7.0,7.0,C,전수조사완료
U1-104-1202,1단지,104동,1202호,12,6.3,7.0,8.0,C,전수조사완료
U1-104-1203,1단지,104동,1203호,12,6.3,7.0,7.2,C,전수조사완료
U1-104-1204,1단지,104동,1204호,12,6.3,7.0,7.0,C,전수조사완료
U1-104-1301,1단지,104동,1301호,13,6.4,7.0,7.0,C,전수조사완료
U1-104-1302,1단지,104동,1302호,13,6.4,7.0,8.0,C,전수조사완료
U1-104-1303,1단지,104동,1303호,13,6.4,7.0,7.0,C,전수조사완료
U1-104-1304,1단지,104동,1304호,13,6.4,7.0,7.0,C,전수조사완료
U1-104-1401,1단지,104동,1401호,14,6.5,7.0,7.0,C,전수조사완료
U1-104-1402,1단지,104동,1402호,14,6.5,7.0,8.0,C,전수조사완료
U1-104-1403,1단지,104동,1403호,14,6.5,7.0,7.2,C,전수조사완료
U1-104-1404,1단지,104동,1404호,14,6.5,7.0,7.0,C,전수조사완료
U1-104-1501,1단지,104동,1501호,15,6.6,7.0,7.0,C,전수조사완료
U1-104-1502,1단지,104동,1502호,15,6.6,7.0,7.0,C,전수조사완료
U1-104-1503,1단지,104동,1503호,15,6.6,7.0,7.0,C,전수조사완료
U1-104-1504,1단지,104동,1504호,15,6.6,7.0,7.0,C,전수조사완료
U1-104-1601,1단지,104동,1601호,16,6.7,7.0,7.0,C,전수조사완료
U1-104-1602,1단지,104동,1602호,16,6.7,7.0,7.0,C,전수조사완료
U1-104-1603,1단지,104동,1603호,16,6.7,7.0,8.0,B,전수조사완료
U1-104-1604,1단지,104동,1604호,16,6.7,7.0,7.0,C,전수조사완료
U1-104-1701,1단지,104동,1701호,17,6.8,7.0,7.0,C,전수조사완료
U1-104-1702,1단지,104동,1702호,17,6.8,7.0,7.0,C,전수조사완료
U1-104-1703,1단지,104동,1703호,17,6.8,7.0,8.0,B,전수조사완료
U1-104-1704,1단지,104동,1704호,17,6.8,7.0,8.0,B,전수조사완료
U1-104-1801,1단지,104동,1801호,18,6.9,7.0,7.0,C,전수조사완료
U1-104-1802,1단지,104동,1802호,18,6.9,7.0,7.0,C,전수조사완료
U1-104-1803,1단지,104동,1803호,18,6.9,7.0,7.0,C,전수조사완료
U1-104-1804,1단지,104동,1804호,18,6.9,7.0,8.2,B,전수조사완료
U1-104-1901,1단지,104동,1901호,19,7.0,7.0,7.2,B,전수조사완료
U1-104-1902,1단지,104동,1902호,19,7.0,7.0,7.0,B,전수조사완료
U1-104-1903,1단지,104동,1903호,19,7.0,7.0,7.0,B,전수조사완료
U1-104-1904,1단지,104동,1904호,19,7.0,7.0,7.2,B,전수조사완료
U1-104-2001,1단지,104동,2001호,20,7.1,7.0,7.0,B,전수조사완료
U1-104-2002,1단지,104동,2002호,20,7.1,7.0,7.0,B,전수조사완료
U1-104-2003,1단지,104동,2003호,20,7.1,7.0,7.0,B,전수조사완료
U1-104-2004,1단지,104동,2004호,20,7.1,7.0,7.0,B,전수조사완료
U1-104-2101,1단지,104동,2101호,21,7.2,7.0,7.0,B,전수조사완료
U1-104-2102,1단지,104동,2102호,21,7.2,7.0,7.0,B,전수조사완료
U1-104-2103,1단지,104동,2103호,21,7.2,7.0,7.2,B,전수조사완료
U1-104-2104,1단지,104동,2104호,21,7.2,7.0,7.0,B,전수조사완료
U1-104-2201,1단지,104동,2201호,22,7.4,7.0,8.2,B,전수조사완료
U1-104-2202,1단지,104동,2202호,22,7.4,7.0,7.0,B,전수조사완료
U1-104-2203,1단지,104동,2203호,22,7.4,7.0,7.2,B,전수조사완료
U1-104-2204,1단지,104동,2204호,22,7.4,7.0,7.0,B,전수조사완료
U1-104-2301,1단지,104동,2301호,23,7.5,7.0,8.0,B,전수조사완료
U1-104-2302,1단지,104동,2302호,23,7.5,7.0,7.0,B,전수조사완료
U1-104-2303,1단지,104동,2303호,23,7.5,7.0,8.2,B,전수조사완료
U1-104-2304,1단지,104동,2304호,23,7.5,7.0,7.2,B,전수조사완료
U1-104-2401,1단지,104동,2401호,24,7.6,7.0,7.0,B,전수조사완료
U1-104-2402,1단지,104동,2402호,24,7.6,7.0,7.2,B,전수조사완료
U1-104-2403,1단지,104동,2403호,24,7.6,7.0,8.0,B+,전수조사완료
U1-104-2404,1단지,104동,2404호,24,7.6,7.0,7.0,B,전수조사완료
U1-104-2501,1단지,104동,2501호,25,7.7,7.0,7.0,B,전수조사완료
U1-104-2502,1단지,104동,2502호,25,7.7,7.0,7.2,B,전수조사완료
U1-104-2503,1단지,104동,2503호,25,7.7,7.0,8.2,B+,전수조사완료
U1-104-2504,1단지,104동,2504호,25,7.7,7.0,7.0,B,전수조사완료
U1-104-2601,1단지,104동,2601호,26,7.8,7.0,7.0,B,전수조사완료
U1-104-2602,1단지,104동,2602호,26,7.8,7.0,7.0,B,전수조사완료
U1-104-2603,1단지,104동,2603호,26,7.8,7.0,7.0,B,전수조사완료
U1-104-2604,1단지,104동,2604호,26,7.8,7.0,7.0,B,전수조사완료
U1-104-2701,1단지,104동,2701호,27,7.9,7.0,7.0,B,전수조사완료
U1-104-2702,1단지,104동,2702호,27,7.9,7.0,8.2,B+,전수조사완료
U1-104-2703,1단지,104동,2703호,27,7.9,7.0,7.0,B,전수조사완료
U1-104-2704,1단지,104동,2704호,27,7.9,7.0,7.0,B,전수조사완료
U1-104-2801,1단지,104동,2801호,28,8.0,7.0,7.0,B+,전수조사완료
U1-104-2802,1단지,104동,2802호,28,8.0,7.0,7.0,B+,전수조사완료
U1-104-2803,1단지,104동,2803호,28,8.0,7.0,7.0,B+,전수조사완료
U1-104-2804,1단지,104동,2804호,28,8.0,7.0,7.0,B+,전수조사완료
U1-104-2901,1단지,104동,2901호,29,8.1,7.0,7.0,B+,전수조사완료
U1-104-2902,1단지,104동,2902호,29,8.1,7.0,8.0,B+,전수조사완료
U1-104-2903,1단지,104동,2903호,29,8.1,7.0,7.0,B+,전수조사완료
U1-104-2904,1단지,104동,2904호,29,8.1,7.0,8.2,B+,전수조사완료
U1-104-3001,1단지,104동,3001호,30,8.2,7.0,7.0,B+,전수조사완료
U1-104-3002,1단지,104동,3002호,30,8.2,7.0,7.0,B+,전수조사완료
U1-104-3003,1단지,104동,3003호,30,8.2,7.0,8.0,B+,전수조사완료
U1-104-3004,1단지,104동,3004호,30,8.2,7.0,8.0,B+,전수조사완료
U1-104-3101,1단지,104동,3101호,31,8.3,7.0,7.2,B+,전수조사완료
U1-104-3102,1단지,104동,3102호,31,8.3,7.0,7.0,B+,전수조사완료
U1-104-3103,1단지,104동,3103호,31,8.3,7.0,7.0,B+,전수조사완료
U1-104-3104,1단지,104동,3104호,31,8.3,7.0,8.2,B+,전수조사완료
U1-104-3201,1단지,104동,3201호,32,8.4,7.0,7.0,B+,전수조사완료
U1-104-3202,1단지,104동,3202호,32,8.4,7.0,7.0,B+,전수조사완료
U1-104-3203,1단지,104동,3203호,32,8.4,7.0,8.0,B+,전수조사완료
U1-104-3204,1단지,104동,3204호,32,8.4,7.0,7.0,B+,전수조사완료
U1-105-201,1단지,105동,201호,2,5.2,7.0,7.0,C,전수조사완료
U1-105-202,1단지,105동,202호,2,5.2,7.0,7.0,C,전수조사완료
U1-105-203,1단지,105동,203호,2,5.2,7.0,7.0,C,전수조사완료
U1-105-204,1단지,105동,204호,2,5.2,7.0,7.0,C,전수조사완료
U1-105-301,1단지,105동,301호,3,5.3,7.0,7.0,C,전수조사완료
U1-105-302,1단지,105동,302호,3,5.3,7.0,7.0,C,전수조사완료
U1-105-303,1단지,105동,303호,3,5.3,7.0,7.0,C,전수조사완료
U1-105-304,1단지,105동,304호,3,5.3,7.0,7.0,C,전수조사완료
U1-105-401,1단지,105동,401호,4,5.4,7.0,7.0,C,전수조사완료
U1-105-402,1단지,105동,402호,4,5.4,7.0,7.0,C,전수조사완료
U1-105-403,1단지,105동,403호,4,5.4,7.0,7.0,C,전수조사완료
U1-105-404,1단지,105동,404호,4,5.4,7.0,7.0,C,전수조사완료
U1-105-501,1단지,105동,501호,5,5.5,7.0,7.0,C,전수조사완료
U1-105-502,1단지,105동,502호,5,5.5,7.0,7.0,C,전수조사완료
U1-105-503,1단지,105동,503호,5,5.5,7.0,7.0,C,전수조사완료
U1-105-504,1단지,105동,504호,5,5.5,7.0,7.0,C,전수조사완료
U1-105-601,1단지,105동,601호,6,5.6,7.0,7.0,C,전수조사완료
U1-105-602,1단지,105동,602호,6,5.6,7.0,7.2,C,전수조사완료
U1-105-603,1단지,105동,603호,6,5.6,7.0,7.0,C,전수조사완료
U1-105-604,1단지,105동,604호,6,5.6,7.0,7.0,C,전수조사완료
U1-105-701,1단지,105동,701호,7,5.8,7.0,7.0,C,전수조사완료
U1-105-702,1단지,105동,702호,7,5.8,7.0,7.0,C,전수조사완료
U1-105-703,1단지,105동,703호,7,5.8,7.0,7.0,C,전수조사완료
U1-105-704,1단지,105동,704호,7,5.8,7.0,8.0,C,전수조사완료
U1-105-801,1단지,105동,801호,8,5.9,7.0,7.0,C,전수조사완료
U1-105-802,1단지,105동,802호,8,5.9,7.0,7.0,C,전수조사완료
U1-105-803,1단지,105동,803호,8,5.9,7.0,7.0,C,전수조사완료
U1-105-804,1단지,105동,804호,8,5.9,7.0,7.0,C,전수조사완료
U1-105-901,1단지,105동,901호,9,6.0,7.0,7.0,C,전수조사완료
U1-105-902,1단지,105동,902호,9,6.0,7.0,7.0,C,전수조사완료
U1-105-903,1단지,105동,903호,9,6.0,7.0,7.0,C,전수조사완료
U1-105-904,1단지,105동,904호,9,6.0,7.0,7.0,C,전수조사완료
U1-105-1001,1단지,105동,1001호,10,6.1,7.0,7.0,C,전수조사완료
U1-105-1002,1단지,105동,1002호,10,6.1,7.0,7.0,C,전수조사완료
U1-105-1003,1단지,105동,1003호,10,6.1,7.0,7.2,C,전수조사완료
U1-105-1004,1단지,105동,1004호,10,6.1,7.0,7.0,C,전수조사완료
U1-105-1101,1단지,105동,1101호,11,6.2,7.0,7.0,C,전수조사완료
U1-105-1102,1단지,105동,1102호,11,6.2,7.0,7.0,C,전수조사완료
U1-105-1103,1단지,105동,1103호,11,6.2,7.0,7.0,C,전수조사완료
U1-105-1104,1단지,105동,1104호,11,6.2,7.0,7.0,C,전수조사완료
U1-105-1201,1단지,105동,1201호,12,6.3,7.0,7.0,C,전수조사완료
U1-105-1202,1단지,105동,1202호,12,6.3,7.0,7.0,C,전수조사완료
U1-105-1203,1단지,105동,1203호,12,6.3,7.0,7.0,C,전수조사완료
U1-105-1204,1단지,105동,1204호,12,6.3,7.0,7.0,C,전수조사완료
U1-105-1301,1단지,105동,1301호,13,6.4,7.0,8.0,C,전수조사완료
U1-105-1302,1단지,105동,1302호,13,6.4,7.0,7.0,C,전수조사완료
U1-105-1303,1단지,105동,1303호,13,6.4,7.0,7.0,C,전수조사완료
U1-105-1304,1단지,105동,1304호,13,6.4,7.0,7.0,C,전수조사완료
U1-105-1401,1단지,105동,1401호,14,6.5,7.0,7.0,C,전수조사완료
U1-105-1402,1단지,105동,1402호,14,6.5,7.0,8.0,C,전수조사완료
U1-105-1403,1단지,105동,1403호,14,6.5,7.0,7.0,C,전수조사완료
U1-105-1404,1단지,105동,1404호,14,6.5,7.0,8.0,C,전수조사완료
U1-105-1501,1단지,105동,1501호,15,6.6,7.0,7.0,C,전수조사완료
U1-105-1502,1단지,105동,1502호,15,6.6,7.0,8.0,B,전수조사완료
U1-105-1503,1단지,105동,1503호,15,6.6,7.0,7.0,C,전수조사완료
U1-105-1504,1단지,105동,1504호,15,6.6,7.0,7.0,C,전수조사완료
U1-105-1601,1단지,105동,1601호,16,6.7,7.0,7.0,C,전수조사완료
U1-105-1602,1단지,105동,1602호,16,6.7,7.0,7.0,C,전수조사완료
U1-105-1603,1단지,105동,1603호,16,6.7,7.0,7.0,C,전수조사완료
U1-105-1604,1단지,105동,1604호,16,6.7,7.0,7.0,C,전수조사완료
U1-105-1701,1단지,105동,1701호,17,6.8,7.0,7.0,C,전수조사완료
U1-105-1702,1단지,105동,1702호,17,6.8,7.0,7.0,C,전수조사완료
U1-105-1703,1단지,105동,1703호,17,6.8,7.0,7.0,C,전수조사완료
U1-105-1704,1단지,105동,1704호,17,6.8,7.0,7.0,C,전수조사완료
U1-105-1801,1단지,105동,1801호,18,6.9,7.0,7.0,C,전수조사완료
U1-105-1802,1단지,105동,1802호,18,6.9,7.0,7.2,C,전수조사완료
U1-105-1803,1단지,105동,1803호,18,6.9,7.0,7.0,C,전수조사완료
U1-105-1804,1단지,105동,1804호,18,6.9,7.0,8.2,B,전수조사완료
U1-105-1901,1단지,105동,1901호,19,7.0,7.0,7.0,B,전수조사완료
U1-105-1902,1단지,105동,1902호,19,7.0,7.0,8.2,B,전수조사완료
U1-105-1903,1단지,105동,1903호,19,7.0,7.0,8.0,B,전수조사완료
U1-105-1904,1단지,105동,1904호,19,7.0,7.0,8.2,B,전수조사완료
U1-105-2001,1단지,105동,2001호,20,7.1,7.0,7.0,B,전수조사완료
U1-105-2002,1단지,105동,2002호,20,7.1,7.0,7.0,B,전수조사완료
U1-105-2003,1단지,105동,2003호,20,7.1,7.0,7.0,B,전수조사완료
U1-105-2004,1단지,105동,2004호,20,7.1,7.0,7.0,B,전수조사완료
U1-105-2101,1단지,105동,2101호,21,7.2,7.0,7.0,B,전수조사완료
U1-105-2102,1단지,105동,2102호,21,7.2,7.0,7.0,B,전수조사완료
U1-105-2103,1단지,105동,2103호,21,7.2,7.0,7.0,B,전수조사완료
U1-105-2104,1단지,105동,2104호,21,7.2,7.0,8.0,B,전수조사완료
U1-105-2201,1단지,105동,2201호,22,7.4,7.0,7.0,B,전수조사완료
U1-105-2202,1단지,105동,2202호,22,7.4,7.0,8.0,B,전수조사완료
U1-105-2203,1단지,105동,2203호,22,7.4,7.0,7.0,B,전수조사완료
U1-105-2204,1단지,105동,2204호,22,7.4,7.0,7.0,B,전수조사완료
U1-105-2301,1단지,105동,2301호,23,7.5,7.0,7.0,B,전수조사완료
U1-105-2302,1단지,105동,2302호,23,7.5,7.0,7.0,B,전수조사완료
U1-105-2303,1단지,105동,2303호,23,7.5,7.0,8.0,B,전수조사완료
U1-105-2304,1단지,105동,2304호,23,7.5,7.0,7.0,B,전수조사완료
U1-105-2401,1단지,105동,2401호,24,7.6,7.0,7.0,B,전수조사완료
U1-105-2402,1단지,105동,2402호,24,7.6,7.0,7.0,B,전수조사완료
U1-105-2403,1단지,105동,2403호,24,7.6,7.0,7.2,B,전수조사완료
U1-105-2404,1단지,105동,2404호,24,7.6,7.0,7.0,B,전수조사완료
U1-105-2501,1단지,105동,2501호,25,7.7,7.0,7.0,B,전수조사완료
U1-105-2502,1단지,105동,2502호,25,7.7,7.0,7.0,B,전수조사완료
U1-105-2503,1단지,105동,2503호,25,7.7,7.0,8.0,B+,전수조사완료
U1-105-2504,1단지,105동,2504호,25,7.7,7.0,7.0,B,전수조사완료
U1-105-2601,1단지,105동,2601호,26,7.8,7.0,7.0,B,전수조사완료
U1-105-2602,1단지,105동,2602호,26,7.8,7.0,8.2,B+,전수조사완료
U1-105-2603,1단지,105동,2603호,26,7.8,7.0,8.0,B+,전수조사완료
U1-105-2604,1단지,105동,2604호,26,7.8,7.0,7.0,B,전수조사완료
U1-105-2701,1단지,105동,2701호,27,7.9,7.0,7.0,B,전수조사완료
U1-105-2702,1단지,105동,2702호,27,7.9,7.0,7.0,B,전수조사완료
U1-105-2703,1단지,105동,2703호,27,7.9,7.0,7.0,B,전수조사완료
U1-105-2704,1단지,105동,2704호,27,7.9,7.0,8.0,B+,전수조사완료
U1-105-2801,1단지,105동,2801호,28,8.0,7.0,7.0,B+,전수조사완료
U1-105-2802,1단지,105동,2802호,28,8.0,7.0,7.0,B+,전수조사완료
U1-105-2803,1단지,105동,2803호,28,8.0,7.0,7.0,B+,전수조사완료
U1-105-2804,1단지,105동,2804호,28,8.0,7.0,7.0,B+,전수조사완료
U1-105-2901,1단지,105동,2901호,29,8.1,7.0,7.0,B+,전수조사완료
U1-105-2902,1단지,105동,2902호,29,8.1,7.0,7.0,B+,전수조사완료
U1-105-2903,1단지,105동,2903호,29,8.1,7.0,8.0,B+,전수조사완료
U1-105-2904,1단지,105동,2904호,29,8.1,7.0,7.0,B+,전수조사완료
U1-105-3001,1단지,105동,3001호,30,8.2,7.0,8.2,B+,전수조사완료
U1-105-3002,1단지,105동,3002호,30,8.2,7.0,7.0,B+,전수조사완료
U1-105-3003,1단지,105동,3003호,30,8.2,7.0,8.2,B+,전수조사완료
U1-105-3004,1단지,105동,3004호,30,8.2,7.0,7.0,B+,전수조사완료
U1-105-3101,1단지,105동,3101호,31,8.3,7.0,7.0,B+,전수조사완료
U1-105-3102,1단지,105동,3102호,31,8.3,7.0,7.0,B+,전수조사완료
U1-105-3103,1단지,105동,3103호,31,8.3,7.0,8.0,B+,전수조사완료
